"ID","Pressure (Decibar)","Depth (Meter)","Temperature (Celsius)","Conductivity (MicroSiemens per Centimeter)","Specific conductance (MicroSiemens per Centimeter)","Salinity (Practical Salinity Scale)","Sound velocity (Meters per Second)","Density (Kilograms per Cubic Meter)"
6,54.75,54.4802306573797,11.0349225997925,36600.33984375,50784.5406666154,32.5178027385425,1491.40382613099,1025.08487818853
6,55.05,54.7787004487277,11.0361413955688,36596.140625,50776.9966591096,32.5124476538934,1491.40660708063,1025.08185244821
6,55.35,55.0771709097044,11.0365543365479,36593.4296875,50772.653436496,32.5092765791341,1491.40918093277,1025.08066821275
6,55.65,55.3756413895062,11.032844543457,36589.49609375,50772.4224347895,32.5085447179227,1491.40017116831,1025.08211285074
6,55.95,55.6741124882736,11.0353708267212,36583.80078125,50760.9606089056,32.5005550658434,1491.40438387524,1025.07680627197
6,56.25,55.9725838277396,11.034613609314,36586.57421875,50765.8755764948,32.5038385988913,1491.41061266195,1025.08084920533
6,56.55,56.2710546210431,11.0354280471802,36585.984375,50763.9097932998,32.5024085003635,1491.41669851564,1025.08094754957
6,56.85,56.5695242796975,11.0373039245605,36596.984375,50776.5293036503,32.5114916848374,1491.4391901256,1025.08903286868
6,57.15,56.8679929696378,11.0378017425537,36594.5546875,50772.4568619968,32.5085236083936,1491.44230755993,1025.08799138922
6,57.45,57.1664609470364,11.0388889312744,36602.376953125,50781.7777386605,32.5151641084158,1491.45907770054,1025.09431712346
6,57.75,57.4649271394245,11.0399761199951,36610.19921875,50791.0980529736,32.5218044165287,1491.47584744088,1025.10064263344
6,58.05,57.7633935847993,11.0371961593628,36595.4453125,50774.545764699,32.5095588975373,1491.4562420161,1025.09296902897
6,58.35,58.0618607058891,11.0355615615845,36596.421875,50778.2039312153,32.5118432130576,1491.4581766155,1025.09639071178
6,58.65,58.3603268991365,11.0375146865845,36601.3359375,50782.2698871149,32.5148440550927,1491.47361203066,1025.09973226697
6,58.95,58.658792871736,11.0376501083374,36597.984375,50777.428973557,32.5112856825028,1491.47474178001,1025.09829609716
6,59.25,58.9572612331107,11.0354871749878,36574.93359375,50748.4933062548,32.4902958296298,1491.44677283496,1025.08371317354
6,59.55,59.255729555435,11.0150413513184,36570.109375,50770.6058397477,32.5034851880609,1491.39556291993,1025.09895405524
6,59.85,59.5541930434436,10.9971694946289,36572.2265625,50798.7531741307,32.5212716471652,1491.35893854648,1025.11731097744
6,60.15,59.8526544590079,10.9992094039917,36568.0390625,50790.0585428485,32.5151967875145,1491.36374865745,1025.11358004762
6,60.45,60.1511149054287,10.9793462753296,36558.05859375,50804.2285065324,32.5227871640116,1491.30778922701,1025.12435824108
6,60.75,60.4495733943773,10.9599580764771,36538.5859375,50804.5446824387,32.5205641860682,1491.24164163492,1025.12741663665
6,61.05,60.7480298406075,10.9436559677124,36533.375,50820.3381325725,32.529725645114,1491.20008448374,1025.13878073717
6,61.35,61.0464829106715,10.9173574447632,36518.03125,50836.1887510246,32.5377193240656,1491.12178773399,1025.15099980687
6,61.65,61.3449320927103,10.8860740661621,36500.5390625,50856.1329322414,32.5480130281362,1491.02858625659,1025.16588094007
6,61.95,61.6433758141831,10.8636407852173,36503.53515625,50892.1213198417,32.5707855424092,1490.98167373649,1025.18890455665
6,62.25,61.9418170480498,10.8503227233887,36479.76953125,50877.8816479812,32.5589049117594,1490.9251565199,1025.18336109971
6,62.55,62.2402560222432,10.8356771469116,36489.47265625,50912.213137006,32.5814321573569,1490.90545599274,1025.20481945244
6,62.85,62.5386916575133,10.8229084014893,36475.9296875,50911.4576609637,32.5792104881469,1490.86250937728,1025.20669092329
6,63.15,62.8371261142934,10.8120994567871,36470.7265625,50919.5594725012,32.5835298975999,1490.83438661602,1025.21330623788
6,63.45,63.1355579001385,10.8045721054077,36476.33203125,50938.0923808622,32.5956726246453,1490.82732608829,1025.22543209003
6,63.75,63.4339867327487,10.7928581237793,36472.6171875,50949.5736012055,32.602282663227,1490.7987479602,1025.23398732518
6,64.05,63.7324142869515,10.784857749939,36462.8125,50947.2648386624,32.5995312777885,1490.77201407017,1025.23460573864
6,64.35,64.0308412977254,10.7792158126831,36459.38671875,50950.5111984956,32.6010218665789,1490.75875710209,1025.23811100525
6,64.65,64.3292685328747,10.7684259414673,36439.640625,50938.278196294,32.590864271877,1490.71317695777,1025.2334538002
6,64.95,64.6276966755657,10.7116413116455,36372.84375,50925.7519594022,32.574832802184,1490.49726546846,1025.23226500255
6,65.25,64.9261179406005,10.6456089019775,36360.23828125,51002.4087135636,32.6210460926796,1490.32342767172,1025.28110223017
6,65.55,65.2245278825616,10.6263837814331,36374.88671875,51050.4896341837,32.6527212202965,1490.29829346162,1025.31046150575
6,65.85,65.5229331704434,10.6196131706238,36369.56640625,51052.7251265108,32.6533361513166,1490.27988654676,1025.31347421953
6,66.15,65.8213376383178,10.6128425598145,36364.24609375,51054.9614688486,32.6539509465628,1490.2614753902,1025.31648644347
6,66.45,66.1197410740231,10.6106395721436,36365.9140625,51060.4618443125,32.6574589836246,1490.2628170756,1025.32095720309
6,66.75,66.4181438901527,10.6161098480225,36370.6484375,51059.265866903,32.6571644161952,1490.28686575194,1025.32113404053
6,67.05,66.7165463900552,10.6247138977051,36381.734375,51062.4934132365,32.6604082444811,1490.32634124746,1025.32352015893
6,67.35,67.0149517575423,10.6240653991699,36351.46875,51020.9437674778,32.63064264552,1490.29296836961,1025.30181761306
6,67.65,67.3133566072379,10.602668762207,36358.90234375,51062.0462002356,32.6570721666563,1490.25373080729,1025.3274683314
6,67.95,67.6117574502932,10.5916805267334,36347.9140625,51062.3740219271,32.6557981899113,1490.21800752315,1025.32974146416
6,68.25,67.9101575194642,10.5847396850586,36342.94921875,51065.3577072671,32.6569200136643,1490.19958672774,1025.33317648103
6,68.55,68.2085545542569,10.5802421569824,36359.1875,51094.6318740339,32.6770477350586,1490.21286316993,1025.35098482959
6,68.85,68.5069493614104,10.5859537124634,36361.25390625,51089.3345729204,32.6738690296632,1490.2342948749,1025.34887559657
6,69.15,68.8053457103578,10.5865592956543,36349.91015625,51072.5269254802,32.6618612929835,1490.22685965715,1025.34077861434
6,69.45,69.1037424713545,10.5702419281006,36337.30859375,51078.2421261007,32.6637454635215,1490.17595841256,1025.3464335585
6,69.75,69.4021378926262,10.557107925415,36326.0703125,51081.3061465769,32.6641413423432,1490.1345774468,1025.35037566519
6,70.05,69.7005304555321,10.5332832336426,36318.48046875,51104.8757160217,32.6777662932345,1490.07108031479,1025.36646789975
6,70.35,69.998918976494,10.5260696411133,36324.30078125,51123.4442033702,32.6899295479898,1490.06502050972,1025.37854475913
6,70.65,70.2973058006964,10.5258045196533,36322.359375,51121.0933378103,32.6880950276197,1490.06679165226,1025.37851928939
6,70.95,70.5956935560546,10.5243873596191,36311.484375,51107.8263045228,32.6783518647531,1490.05487886856,1025.37253480301
6,71.25,70.8940808832325,10.5077877044678,36303.2734375,51120.156709921,32.6848874395123,1490.00851555121,1025.38185195259
6,71.55,71.1924646265215,10.4985637664795,36311.4921875,51145.0159313039,32.7012645095214,1490.00037233115,1025.39755678077
6,71.85,71.4908470909621,10.4930229187012,36295.32421875,51130.2239624483,32.6899129138128,1489.97178763269,1025.39103133285
6,72.15,71.7892308422739,10.467324256897,36262.54296875,51121.0582254431,32.6799968888228,1489.87295961115,1025.38910172759
6,72.45,72.0876139315972,10.4189443588257,36215.7578125,51124.8407710883,32.6763769323531,1489.70060995686,1025.39597107036
6,72.75,72.385988800271,10.3323364257812,36181.5703125,51201.7799735699,32.7197768391547,1489.44813859767,1025.44599588463
6,73.05,72.684350381693,10.2689418792725,36162.5546875,51266.8551430979,32.7576471524066,1489.27169242248,1025.4876946632
6,73.35,72.9827027601475,10.2294845581055,36145,51299.3596888773,32.7754478973676,1489.15657378026,1025.50964941063
6,73.65,73.2810507101567,10.1938953399658,36115.1171875,51308.7807397211,32.7773313899614,1489.03590508741,1025.51852833289
6,73.95,73.579393768979,10.1319313049316,36076.60546875,51344.4665988029,32.7943561632897,1488.83858592353,1025.5436658002
6,74.25,73.877728939034,10.0895938873291,36065.40625,51390.4583304728,32.8212554857358,1488.72370353331,1025.57315489424
6,74.55,74.1760596443352,10.0541410446167,36026.50390625,51386.9443561542,32.8138889444698,1488.59184835765,1025.57475244446
6,74.85,74.4743824021109,9.96371078491211,35992.265625,51470.889126179,32.861176097679,1488.32775182234,1025.62819128528
6,75.15,74.7726928082831,9.91732215881348,35979.5390625,51521.0457704277,32.8903459298483,1488.20041206404,1025.66007366985
6,75.45,75.0709953923657,9.89349365234375,35979.6796875,51556.4306142261,32.912078459743,1488.14555718074,1025.68237092112
6,75.75,75.3692950213664,9.89420700073242,35976.88671875,51551.3745848915,32.9084548743931,1488.14866122845,1025.68078521388
6,76.05,75.6675926139468,9.87774467468262,35977.2109375,51576.1716720397,32.9236707201041,1488.11251179925,1025.69676550081
6,76.35,75.9658883881707,9.86114273946565,35953.3666269195,51566.5348316557,32.9144207250362,1488.04602913246,1025.69368008063
6,76.65,76.2641823335094,9.84017562866211,35948.79296875,51591.0042358912,32.9287728983748,1487.99245317785,1025.70973317632
6,76.95,76.5624720513311,9.83449935913086,35957.8046875,51612.3460205187,32.9430057796875,1487.99415202175,1025.72314412628
6,77.25,76.8607595599243,9.83104705810547,35955.13671875,51613.6317389043,32.9433099417685,1487.98693891641,1025.72531700214
6,77.55,77.1590465169556,9.82862663269043,35953.40625,51614.7343809616,32.9436262833359,1487.98348162736,1025.72732744848
6,77.8341926996045,77.4416163689316,9.83376999700426,35956.1558095084,51611.0599177188,32.9416021406534,1488.00433998459,1025.72618023076
6,77.8341926996045,77.4433875607541,9.83376999700426,35956.1558095084,51611.0599177188,32.9416021406534,1488.00433998459,1025.72618023076
6,77.55,77.1608177086197,9.82862663269043,35953.40625,51614.7343809616,32.9436262833359,1487.98348162736,1025.72732744848
6,77.25,76.8625297136023,9.85251240184476,35969.9103676004,51603.0378999256,32.9387469514469,1488.05919556605,1025.71817936755
6,76.95,76.5642398409023,9.83112491730048,35942.5974355199,51595.5162528606,32.9305960774113,1487.9667922109,1025.71402374114
6,76.65,76.2659494444098,9.84173756437745,35956.1257471484,51599.2144202222,32.9348150706962,1488.00547885939,1025.71418709796
6,76.35,75.9676579581056,9.86153257234664,35969.4848443805,51589.0756806727,32.9304733592118,1488.0669997386,1025.70613878819
6,76.05,75.6693635933316,9.88477783301816,35981.5155988417,51571.9431711351,32.9216328643689,1488.13550242205,1025.69400109721
6,75.75,75.3710665569779,9.90939793389147,36002.0186884374,51564.9378379641,32.9201595920178,1488.21790867074,1025.6873758943
6,75.45,75.072766824997,9.93838883208017,36020.2136745421,51548.189367949,32.9123540292457,1488.30835975634,1025.67507326949
6,75.15,74.7744640470772,9.95118240034598,36024.5808061704,51535.5680868379,32.9052647959832,1488.34105882224,1025.66603927857
6,74.85,74.476160011529,9.93644781021388,36009.8305269422,51536.1932652102,32.9038366194851,1488.28109970405,1025.66603484982
6,74.55,74.1778567411796,9.91397030152812,35992.6649487639,51544.78943231,32.9070082351036,1488.19870252471,1025.67091152334
6,74.25,73.8795506044967,9.96860020290422,36023.2670111974,51508.0197694125,32.8884642558387,1488.36876900229,1025.64593416824
6,73.95,73.5812389170451,10.0045112317673,36047.5157286164,51489.8143984118,32.880526291812,1488.48390975453,1025.63235121749
6,73.65,73.2829221535122,10.0466305606574,36068.37885648,51457.6983285943,32.8635207477286,1488.61030915036,1025.61063969392
6,73.35,72.9846006370877,10.0721215604793,36083.887063457,51442.4070429172,32.8562094713257,1488.68841275093,1025.59927988191
6,73.05,72.6862744602742,10.1068742941456,36097.3720284672,51410.6891516782,32.8384538165897,1488.78713261922,1025.57820576101
6,72.75,72.387942456204,10.151814962913,36124.3192025849,51383.2916461041,32.8250960082406,1488.92776599431,1025.55882396119
6,72.45,72.0896048077188,10.1859187816924,36138.6689122678,51353.8798524584,32.808842368231,1489.02575467743,1025.53900854223
6,72.15,71.7912618487827,10.2177656251601,36153.9738800954,51329.1704319063,32.7956119285248,1489.11921300637,1025.52192416622
6,71.85,71.4929161854837,10.217178906199,36152.5058535358,51327.941329185,32.7947920401491,1489.11117334897,1025.52002628699
6,71.55,71.1945680586922,10.243297117441,36163.5394081742,51305.5564688892,32.7824448218916,1489.18505561076,1025.50459843305
6,71.25,70.8962125818024,10.317575465622,36202.6351096751,51253.0017029547,32.7549155452409,1489.41317884848,1025.46910820387
6,70.95,70.5978426171568,10.4276537440192,36244.5799354862,51152.9498924339,32.6981203580011,1489.73341476336,1025.4046202924
6,70.65,70.2994609516115,10.47767985363,36281.1173011456,51132.3139658939,32.6899645962634,1489.89732734817,1025.38829087247
6,70.35,70.001076117333,10.5097517363007,36311.0719216836,51128.3100362592,32.6913219279779,1490.00850154518,1025.38245132328
6,70.05,69.7026878370555,10.5326388229062,36314.8714381116,51100.7240682349,32.6747323969935,1490.06510957656,1025.36421701929
6,69.75,69.4042956840121,10.5455643345706,36319.6731446199,51088.8964974124,32.6680832377217,1490.09820514906,1025.3554447138
6,69.45,69.1059018277997,10.5561528960045,36328.8588617479,51086.5995092374,32.6679144410193,1490.13080296686,1025.35212190446
6,69.15,68.8075050090606,10.5763751888569,36330.7003090027,51060.1489276822,32.6517777638762,1490.17838619937,1025.33469496781
6,68.85,68.5091077575916,10.5591847138622,36331.1569876172,51085.4752154288,32.667754910191,1490.13153841499,1025.34875814974
6,68.55,68.2107128899645,10.5578128574978,36333.7152360851,51091.0434532305,32.6716711187142,1490.12645191632,1025.35068806724
6,68.25,67.9123173838973,10.5496974491975,36317.6423087095,51080.1004152136,32.6629941974379,1490.08208891533,1025.34398067439
6,67.95,67.6139202664669,10.5738949870351,36340.20475537,51077.0675640301,32.6640141718776,1490.16460761122,1025.33922418637
6,67.65,67.3155197144306,10.5992114571563,36345.4147304652,51048.0615198556,32.6466916318945,1490.22886442059,1025.31998715737
6,67.35,67.0171147008578,10.641179759083,36378.8057489532,51034.7945759037,32.6426320473301,1490.36834853615,1025.30817375824
6,67.05,66.7187063163411,10.6551708064528,36380.9733942124,51017.8083169191,32.6324207615777,1490.40081106996,1025.29643222244
6,66.75,66.4202971515168,10.6480837970988,36382.3673037297,51029.9059983285,32.6402725220506,1490.38016983414,1025.30242173204
6,66.45,66.1218888732812,10.6391281215591,36373.5881721174,51030.4124837919,32.6396445068142,1490.34262425005,1025.30213499502
6,66.15,65.8234796018166,10.6507548660333,36379.3046377745,51021.7873008284,32.635086887255,1490.37351990202,1025.29520660424
6,65.85,65.5250693771338,10.646301104223,36375.9205040624,51023.4153015009,32.6358185530135,1490.35362996605,1025.29519481705
6,65.55,65.2266584290555,10.6539845099631,36379.2545343617,51017.0953322144,32.632408363861,1490.37188727825,1025.28984580387
6,65.25,64.9282483237262,10.6460338287332,36385.8103286786,51037.6701423499,32.646183282903,1490.35533744441,1025.30059630922
6,64.95,64.6298384045232,10.6414583353063,36369.6108790852,51021.4965629754,32.6342355430291,1490.31967940352,1025.2907350537
6,64.65,64.3314264442138,10.6429087283509,36366.9892106092,51015.742693416,32.6304518223902,1490.31532355151,1025.28618042664
6,64.35,64.0330127655477,10.661892619967,36380.0198743427,51006.8552194193,32.6266216525763,1490.37325039168,1025.27853725192
6,64.05,63.7345980742327,10.6710380976073,36392.260789041,51010.9359439726,32.6307902374366,1490.40585713434,1025.27883206506
6,63.75,63.4361811914009,10.6876180969323,36392.1654119089,50987.1033043772,32.6160206262358,1490.44197395137,1025.26308844475
6,63.45,63.1377608569092,10.7018884984737,36398.9896953914,50976.2805641886,32.6102163324571,1490.48070577667,1025.25472434573
6,63.15,62.839339573889,10.7022156234734,36402.8547599822,50981.2264088844,32.6139040358645,1490.4813862538,1025.25618099256
6,62.85,62.540917162756,10.7259264855437,36418.66935882,50969.5240143829,32.6086358233779,1490.55425735497,1025.24658304471
6,62.55,62.2424904538819,10.7451956025109,36415.6629695113,50937.8426326941,32.5885954058852,1490.59347769322,1025.22626093101
6,62.25,61.9440598061188,10.7726375691857,36438.8457262306,50931.1700259122,32.5873466168106,1490.68434955987,1025.21912913948
6,61.95,61.6456248888604,10.8164467616903,36460.4167658915,50898.9864467656,32.5699295651436,1490.81360600366,1025.19653666245
6,61.65,61.3471861109413,10.8303870550793,36472.0980677591,50895.4843436291,32.5692640079767,1490.85722329198,1025.19221415157
6,61.35,61.0487458115804,10.8475189561944,36484.5218230921,50888.4894763235,32.5664974891077,1490.90958189044,1025.18569392781
6,61.05,60.750303167665,10.8580456402002,36485.0518803918,50874.2894781314,32.5577962470135,1490.93138691721,1025.17571648411
6,60.75,60.4518595543298,10.853668497734,36485.5540459618,50881.2006897812,32.5623118107134,1490.91641132782,1025.1786439502
6,60.45,60.1534153578477,10.8649884185536,36490.4110291136,50871.9124669178,32.5572016996384,1490.94535127288,1025.17132040215
6,60.15,59.8549680880326,10.8962490555596,36508.7861030078,50853.2048104806,32.5477957441621,1491.03959592181,1025.15713997417
6,59.85,59.5565177329203,10.9064054670669,36512.2280800299,50843.613562932,32.5423213409219,1491.06394604752,1025.14973453352
6,59.55,59.2580656407343,10.917942688176,36520.447960152,50838.7246413398,32.5403590879278,1491.09740257325,1025.14481668898
6,59.25,58.9596118004954,10.9286483061341,36524.4086831811,50829.0882139105,32.534914730986,1491.12371098886,1025.13733599818
6,58.95,58.661152267513,10.9810150830997,36543.3606019666,50781.447546113,32.5074012676566,1491.27042924003,1025.10532025107
6,58.65,58.362683957885,11.0449499107297,36579.6747488679,50741.747234304,32.4868677378402,1491.46609362359,1025.07665659273
6,58.35,58.0642103708617,11.0619521397802,36590.0733078056,50732.2415131304,32.4822383362581,1491.51544518297,1025.06867977311
6,58.05,57.7657350111813,11.0603047488174,36583.8772684747,50725.967962978,32.4777023837947,1491.49924136706,1025.06409078926
6,57.75,57.4672587766313,11.0665069752246,36590.1423075834,50725.9301998923,32.4785355343962,1491.51713905738,1025.06228078796
6,57.45,57.1687807928849,11.0784571203502,36591.4382074611,50710.9243687996,32.4693868432623,1491.54323987197,1025.05168642844
6,57.15,56.8703025556088,11.0753168618005,36600.5649285441,50727.9881542771,32.4812953357396,1491.54159089641,1025.06014966133
6,56.85,56.5718257300027,11.0672682441292,36594.2323806311,50730.5295939452,32.4822809972098,1491.50950970651,1025.060993007
6,56.55,56.2733483294828,11.0664120186893,36588.1544859402,50723.307972776,32.4771633516328,1491.49539141607,1025.05581106384
6,56.25,55.9748701236088,11.0735760032682,36596.8983326864,50725.3541059677,32.4795936008129,1491.51859401969,1025.05507158539
6,55.95,55.6763923432745,11.0720592196558,36601.0898302489,50733.2969367947,32.4851980026917,1491.51506569334,1025.05834425393
6,55.65,55.3779145069086,11.0697795448191,36594.8858606284,50727.9034172595,32.4812140048889,1491.49730341914,1025.05429702543
6,55.35,55.0794355244436,11.0688808051353,36590.0199638102,50722.422136537,32.4773307358604,1491.48452266937,1025.05008241978
6,55.05,54.7809562314896,11.0654608520735,36590.0086628561,50727.2162872589,32.480467569547,1491.47132263018,1025.05177469366
6,54.75,54.4824771466327,11.0661903464882,36591.6169112214,50728.4198298814,32.4815376054653,1491.4702392898,1025.05112205093
6,54.45,54.1839970577486,11.0737712454426,36593.1525188604,50719.8876849942,32.4764831825862,1491.48589413649,1025.0444887811
6,54.15,53.8855155847378,11.0760154709844,36593.0660554333,50716.6126548327,32.4745422290182,1491.48651453721,1025.04122543865
6,53.85,53.587034297475,11.0732620946863,36597.0072137002,50725.9464331769,32.4809914386637,1491.47965180017,1025.04537489203
6,53.55,53.288553223465,11.0703186056769,36591.3230656899,50722.2066232747,32.4781069361321,1491.46087783563,1025.04230045858
6,53.25,52.990071943169,11.0684337521659,36592.4881549947,50726.4723586691,32.4810490339976,1491.45284716517,1025.04356831348
6,52.95,52.6915904941825,11.0722803055184,36594.7895692097,50724.2531651255,32.4800494762905,1491.46024173533,1025.04075211234
6,52.65,52.3931082324765,11.077398025702,36598.0809269944,50721.6192544172,32.4789043012116,1491.47193301643,1025.03759648456
6,52.35,52.0946248405187,11.0777228056207,36593.5732271659,50714.9154400965,32.4742946150318,1491.46258421731,1025.03259938598
6,52.05,51.7961395312731,11.0907984753568,36598.785189526,50703.7620884393,32.4680187642478,1491.4960930787,1025.02403822948
6,51.75,51.4976523266635,11.0957683908059,36599.7054788386,50698.0556315863,32.4646660508514,1491.50459865527,1025.01919183492
6,51.45,51.1991646345134,11.1077353898937,36616.2747187282,50704.197207805,32.4705746802009,1491.54886050341,1025.0203000008
6,51.15,50.9006753152394,11.1159439887903,36610.6381402042,50684.8694742237,32.4578984523164,1491.55752108279,1025.00762690127
6,50.85,50.6021840070454,11.1244719664054,36620.094130172,50685.9922606309,32.4598253123516,1491.58487994017,1025.00625021786
6,50.55,50.3036921249172,11.1247955047022,36618.2433190017,50682.9766195289,32.4578415870814,1491.57868891194,1025.00329543405
6,50.25,50.0052001470967,11.1246662661952,36622.2258256441,50688.6701122476,32.4620084607254,1491.57831046592,1025.00520330996
6,49.95,49.7067083646232,11.1205728807613,36618.0034091899,50688.5695446618,32.461583075457,1491.55846924811,1025.00424737745
6,49.65,49.4082155106523,11.122773024955,36613.2616095221,50678.9187865343,32.4550932396592,1491.55345050703,1024.99745464223
6,49.35,49.1097214647407,11.1281729182848,36618.6614760911,50678.8172749777,32.4557804166656,1491.56831791452,1024.9956715325
6,49.05,48.8112266320557,11.1262902257271,36612.9469277307,50673.5492337614,32.4519336464533,1491.55212980238,1024.99166151231
6,48.75,48.5127321640836,11.1249426618288,36621.0580281115,50686.6659567144,32.4612454594636,1491.55366234146,1024.99778663966
6,48.45,48.2142375452691,11.1301234194942,36618.6865886942,50676.116108887,32.454464089217,1491.55876802316,1024.9902358668
6,48.15,47.9157420247203,11.1294911441671,36620.8764163224,50680.0334803977,32.4573069173936,1491.55502763283,1024.99120397193
6,47.85,47.6172462961313,11.1305206534575,36620.0407661813,50677.4329623131,32.4557015007022,1491.55177318719,1024.98841739966
6,47.55,47.3187495916373,11.1316473857747,36617.3328941737,50672.1054027975,32.4521648603949,1491.54653576596,1024.98411200117
6,47.25,47.0202528128951,11.1287923474279,36620.1976396209,50680.0743399717,32.4576334329,1491.53814412909,1024.9875177863
6,46.95,46.7217557239254,11.1358954503823,36622.1125318842,50672.7619108948,32.4533827328701,1491.55304987612,1024.98159176214
6,46.65,46.4232572293911,11.1383820629931,36621.1835375289,50667.9898863405,32.4504007676556,1491.55325823272,1024.97747511278
6,46.35,46.1247588001485,11.1343048191556,36623.6752924843,50677.154958118,32.4565787700809,1491.54142685605,1024.98165046967
6,46.05,45.8262607816778,11.1372669161447,36626.3788013119,50676.7416671301,32.4567575404987,1491.54711055242,1024.97990645385
6,45.75,45.5277612881958,11.1445286278662,36624.7533503943,50664.3117793461,32.448878660554,1491.55820185617,1024.97113097644
6,45.45,45.229261115955,11.1443467824528,36631.0493825092,50673.2762428738,32.4553699349467,1491.56043528499,1024.9748552995
6,45.15,44.9307606584108,11.146654057385,36627.3640506345,50664.9439703136,32.4498302183228,1491.55693364688,1024.96878195694
6,44.85,44.6322586930216,11.1478674154151,36624.2746218577,50658.9700036349,32.445842617646,1491.55145692672,1024.96411045401
6,44.55,44.3337569754263,11.144502112084,36629.9304461299,50671.5106111305,32.4545094492738,1491.54512478257,1024.97009399228
6,44.25,44.0352552609354,11.1496601418079,36629.0957269319,50663.1259923928,32.4492654853772,1491.55199353013,1024.96374208301
6,43.95,43.7367514841567,11.1623744091903,36634.367062975,50652.6018568968,32.4433785063707,1491.58462450972,1024.95554168115
6,43.65,43.4382464027093,11.1646921344875,36637.1215185603,50653.1638404607,32.4441754780051,1491.58878217836,1024.9543927338
6,43.35,43.139740764249,11.167037937241,36637.4043014715,50650.269404211,32.4425131703332,1491.59007872484,1024.95132681318
6,43.05,42.8412338764065,11.1683791057152,36632.8478054624,50642.092224246,32.4369700947061,1491.58317792979,1024.94542321253
6,42.75,42.5427258669063,11.1778810024499,36642.3468024349,50641.9195750486,32.4380799309074,1491.61293222581,1024.94323444798
6,42.45,42.2442174097817,11.177819835163,36642.2540291739,50641.8769789432,32.4381687085453,1491.60788402825,1024.94195960855
6,42.15,41.9457084118366,11.177468990517,36639.8045925553,50638.9827908629,32.4361921403643,1491.59933406742,1024.9391308679
6,41.85,41.6471988267084,11.1825907365117,36645.1420612384,50639.1904439556,32.4370622640087,1491.61341886724,1024.93753765962
6,41.55,41.3486889576174,11.1794308969779,36642.244289688,50639.6084477227,32.4371186997366,1491.59745520538,1024.93679117879
6,41.25,41.0501782451028,11.1802763499723,36637.7391405619,50632.1991382329,32.4320644689652,1491.58940189349,1024.93135613567
6,40.95,40.7516669372805,11.1830463760162,36643.7560769249,50636.637523719,32.4356750737433,1491.59852839603,1024.93231347746
6,40.65,40.453155722157,11.1861116385865,36647.9274897637,50638.1120135117,32.4372082860682,1491.60619095741,1024.93160301371
6,40.35,40.1546436352841,11.1897670575487,36646.2901717005,50630.7350824141,32.4325033835166,1491.60841919409,1024.92593749834
6,40.05,39.8561316447704,11.1836454284771,36648.7845087652,50642.747676167,32.4404768789069,1491.59158706473,1024.93187502582
6,39.75,39.5576199818794,11.1819326362125,36643.1671886019,50637.3824154543,32.4365812392148,1491.57594845865,1024.9277975835
6,39.45,39.2591073497706,11.1911761754335,36651.3587750864,50635.7662948313,32.4366304814984,1491.6035080842,1024.92482973872
6,39.15,38.9605930779822,11.2043165711597,36656.4807696794,50624.4617235501,32.4302272717852,1491.63696961059,1024.91614839034
6,38.85,38.6620777352738,11.2017392081891,36656.4411422563,50628.011172961,32.4325835610802,1491.62582177213,1024.91708617085
6,38.55,38.3635625102595,11.2025393837936,36658.3079142256,50629.4703882513,32.4338423174248,1491.62520270738,1024.91656688893
6,38.25,38.0650466530604,11.2016636813551,36653.4574925674,50623.9959234871,32.4299661734203,1491.61252791172,1024.91235539872
6,37.95,37.7665291810706,11.211834199696,36657.0763797399,50614.7744099187,32.4247006671071,1491.63693080622,1024.90508884388
6,37.65,37.4680111844241,11.2134511088536,36664.8252300322,50623.21334664,32.431027312278,1491.64527058337,1024.90836303078
6,37.35,37.1694933298715,11.2152024379128,36664.9300367706,50620.9099612639,32.4297149903473,1491.64489402718,1024.90567487261
6,37.05,36.8709756895749,11.214389228681,36670.5844017793,50629.8534682134,32.4361199108693,1491.64480485167,1024.9094445807
6,36.75,36.5724573579595,11.2192950259677,36666.1185586007,50616.8307973867,32.4275343795813,1491.64674296195,1024.90053814653
6,36.45,36.273938670623,11.2175966092282,36673.7876907593,50629.7920406663,32.4366999645011,1491.64686968732,1024.90661225814
6,36.15,35.9754198175616,11.2216891974493,36670.1099041696,50618.994746871,32.4296057090932,1491.64774860309,1024.89901049544
6,35.85,35.6768988956546,11.2169191939508,36657.2241444374,50607.871901153,32.421253929529,1491.61603730208,1024.8920166412
6,35.55,35.3783770590748,11.2155891380747,36657.7897335094,50610.5113929651,32.4231069011205,1491.60866100658,1024.89234016419
6,35.25,35.0798561860647,11.2223565483404,36674.7903039125,50624.5228067482,32.4340006768771,1491.6405529413,1024.89824334887
6,34.95,34.7813359897525,11.2240882588131,36676.2356289782,50624.0976542108,32.4340242142146,1491.64171269675,1024.89659704932
6,34.65,34.4828156054405,11.224650096631,36678.4685244943,50626.3944947057,32.4358521566165,1491.64094045348,1024.89656274699
6,34.35,34.184294774955,11.2278517573257,36679.2549404389,50623.0057279368,32.4339336480656,1491.64491787262,1024.89314369388
6,34.05,33.8857721254712,11.2325726305383,36673.8532148985,50608.9556334572,32.4245928599139,1491.64529502626,1024.88368294792
6,33.75,33.5872479419095,11.2400951796967,36682.0764338894,50609.7959345873,32.4261864901237,1491.66863849535,1024.88222034411
6,33.45,33.2887234483936,11.2459072266671,36688.9026281007,50611.0971352756,32.4279105864945,1491.68613955265,1024.88116500117
